MSG,4,111,11111,A37DF6,111111,2020/01/20,22:00:00.627,2020/01/20,22:00:00.597,,,362,272,,,-64,,,,,0
MSG,4,111,11111,A95C2F,111111,2020/01/20,22:00:00.772,2020/01/20,22:00:00.728,,,457,324,,,0,,,,,0
MSG,7,111,11111,A95C2F,111111,2020/01/20,22:00:00.935,2020/01/20,22:00:00.923,,40000,,,,,,,,,,0
MSG,3,111,11111,A37DF6,111111,2020/01/20,22:00:01.029,2020/01/20,22:00:00.990,,32000,,,43.07451,-75.94195,,,,,,0
MSG,7,111,11111,A37DF6,111111,2020/01/20,22:00:01.130,2020/01/20,22:00:01.120,,32000,,,,,,,,,,0
MSG,3,111,11111,A95C2F,111111,2020/01/20,22:00:01.182,2020/01/20,22:00:01.122,,40000,,,43.23926,-76.08122,,,,,,0
MSG,8,111,11111,A37DF6,111111,2020/01/20,22:00:01.400,2020/01/20,22:00:01.382,,,,,,,,,,,,0
MSG,8,111,11111,A37DF6,111111,2020/01/20,22:00:01.410,2020/01/20,22:00:01.383,,,,,,,,,,,,0
MSG,8,111,11111,A37DF6,111111,2020/01/20,22:00:01.415,2020/01/20,22:00:01.384,,,,,,,,,,,,0
MSG,8,111,11111,A37DF6,111111,2020/01/20,22:00:01.428,2020/01/20,22:00:01.384,,,,,,,,,,,,0
MSG,8,111,11111,A37DF6,111111,2020/01/20,22:00:01.885,2020/01/20,22:00:01.842,,,,,,,,,,,,0
MSG,8,111,11111,A37DF6,111111,2020/01/20,22:00:01.894,2020/01/20,22:00:01.843,,,,,,,,,,,,0
MSG,3,111,11111,A37DF6,111111,2020/01/20,22:00:01.925,2020/01/20,22:00:01.907,,32000,,,43.07455,-75.94421,,,,,,0
MSG,7,111,11111,ADCD6D,111111,2020/01/20,22:00:02.033,2020/01/20,22:00:01.978,,32025,,,,,,,,,,0
MSG,8,111,11111,ADCD6D,111111,2020/01/20,22:00:02.044,2020/01/20,22:00:02.039,,,,,,,,,,,,0
MSG,8,111,11111,ADCD6D,111111,2020/01/20,22:00:02.071,2020/01/20,22:00:02.042,,,,,,,,,,,,0
MSG,5,111,11111,ADCD6D,111111,2020/01/20,22:00:02.410,2020/01/20,22:00:02.370,,32025,,,,,,,0,,0,0
MSG,8,111,11111,A37DF6,111111,2020/01/20,22:00:02.681,2020/01/20,22:00:02.633,,,,,,,,,,,,0
MSG,8,111,11111,ADCD6D,111111,2020/01/20,22:00:02.832,2020/01/20,22:00:02.826,,,,,,,,,,,,0
