MSG,8,111,11111,406F72,111111,2020/01/20,23:00:00.475,2020/01/20,23:00:00.429,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:07.247,2020/01/20,23:00:07.238,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:07.272,2020/01/20,23:00:07.242,,,,,,,,,,,,0
MSG,5,111,11111,406F72,111111,2020/01/20,23:00:07.741,2020/01/20,23:00:07.700,,38975,,,,,,,0,,0,0
MSG,5,111,11111,406F72,111111,2020/01/20,23:00:07.755,2020/01/20,23:00:07.703,,38975,,,,,,,0,,0,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:07.918,2020/01/20,23:00:07.895,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:08.332,2020/01/20,23:00:08.290,,,,,,,,,,,,0
MSG,7,111,11111,406F72,111111,2020/01/20,23:00:08.441,2020/01/20,23:00:08.419,,38975,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:09.133,2020/01/20,23:00:09.078,,,,,,,,,,,,0
MSG,3,111,11111,406F72,111111,2020/01/20,23:00:09.182,2020/01/20,23:00:09.141,,38975,,,42.99569,-75.05238,,,,,,0
MSG,4,111,11111,406F72,111111,2020/01/20,23:00:09.183,2020/01/20,23:00:09.142,,,594,52,,,-64,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:09.436,2020/01/20,23:00:09.403,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:09.446,2020/01/20,23:00:09.405,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:09.463,2020/01/20,23:00:09.407,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:09.474,2020/01/20,23:00:09.467,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:09.700,2020/01/20,23:00:09.665,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:09.720,2020/01/20,23:00:09.668,,,,,,,,,,,,0
MSG,3,111,11111,406F72,111111,2020/01/20,23:00:10.152,2020/01/20,23:00:10.123,,38975,,,42.99719,-75.04965,,,,,,0
MSG,4,111,11111,406F72,111111,2020/01/20,23:00:10.153,2020/01/20,23:00:10.125,,,594,52,,,0,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:17.154,2020/01/20,23:00:17.135,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:17.165,2020/01/20,23:00:17.137,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:17.296,2020/01/20,23:00:17.267,,,,,,,,,,,,0
MSG,1,111,11111,406F72,111111,2020/01/20,23:00:17.302,2020/01/20,23:00:17.269,BAW81V  ,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:27.284,2020/01/20,23:00:27.231,,,,,,,,,,,,0
MSG,7,111,11111,406F72,111111,2020/01/20,23:00:27.303,2020/01/20,23:00:27.293,,39000,,,,,,,,,,0
MSG,7,111,11111,406F72,111111,2020/01/20,23:00:27.895,2020/01/20,23:00:27.883,,39000,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:27.939,2020/01/20,23:00:27.888,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:27.967,2020/01/20,23:00:27.950,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:28.222,2020/01/20,23:00:28.211,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:33.493,2020/01/20,23:00:33.456,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:33.584,2020/01/20,23:00:33.584,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:33.594,2020/01/20,23:00:33.587,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:37.247,2020/01/20,23:00:37.194,,,,,,,,,,,,0
MSG,5,111,11111,406F72,111111,2020/01/20,23:00:37.262,2020/01/20,23:00:37.255,,39000,,,,,,,0,,0,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:37.296,2020/01/20,23:00:37.260,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:37.473,2020/01/20,23:00:37.453,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:37.499,2020/01/20,23:00:37.456,,,,,,,,,,,,0
MSG,8,111,11111,406F72,111111,2020/01/20,23:00:37.552,2020/01/20,23:00:37.519,,,,,,,,,,,,0
MSG,3,111,11111,406F72,111111,2020/01/20,23:00:37.792,2020/01/20,23:00:37.780,,39000,,,43.04308,-74.96691,,,,,,0
